est_time_microsecs,motion_detected
1973810751.0,1
1973927183.1,0
1974043615.2,0
1974160047.3,0
1974276479.4,0
1974392911.5,0
1974509343.6,0
1974625775.7,0
1974742207.8,0
1974858639.9,0
1974975072.0,0
1975091504.1,0
1975207936.2,0
1975324368.3,0
1975440800.4,0
1975557232.5,0
1975673664.6,0
1975790096.7,0
1975906528.8,0
1976022960.9,0
1976139393.0,0
1976255825.1,0
1976372257.2,0
1976488689.3,0
1976605121.4,0
1976721553.5,0
1976837985.6,0
1976954417.7,0
1977070849.8,0
1977187281.9,0
1977303714.0,0
1977420146.1,0
1977536578.2,0
1977653010.3,0
1977769442.4,0
1977885874.5,0
1978002306.6,0
1978118738.7,0
1978235170.8,0
1978351602.9,0
1978468035.0,0
1978584467.1,0
1978700899.2,0
1978817331.3,0
1978933763.4,0
1979050195.5,0
1979166627.6,0
1979283059.7,0
1979399491.8,0
1979515923.9,0
1979632356.0,0
1979708600.0,0
1979784792.0,0
1979864716.0,0
1979951440.0,0
1980027620.0,0
1980110838.0,0
1980187269.0,0
1980267042.0,0
1980346695.0,0
1980444865.0,0
1980521215.0,0
1980616183.0,0
1980731882.0,0
1980846224.0,0
1980968432.0,0
1981091966.0,0
1981210358.0,0
1981328908.0,0
1981451475.0,0
1981610743.0,0
1981730155.0,0
1981847529.0,0
1981961991.0,0
1982089786.0,0
1982207431.0,0
1982322638.0,0
1982444872.0,0
1982567666.0,0
1982686397.0,0
1982837378.0,0
1982951460.0,0
1983073938.0,0
1983197131.0,1
1983312525.0,0
1983434846.0,0
1983557121.0,0
1983675788.0,0
1983793614.0,0
1983918330.0,1
1984077895.0,0
1984192669.0,0
1984314808.0,0
1984438049.0,0
1984563923.0,0
1984680085.0,1
1984801942.0,0
1984924250.0,0
1985039945.0,0
1985157732.0,0
1985318332.0,0
1985437540.0,0
1985555221.0,0
1985673869.0,0
1985792039.0,0
1985914665.0,0
1986030359.0,0
1986157730.0,0
1986273355.0,0
1986401294.0,0
1986517741.26,0
1986634188.52,0
1986750635.78,0
1986867083.04,0
1986983530.3,0
1987099977.56,0
1987216424.82,0
1987332872.08,0
1987449319.34,0
1987565766.6,0
1987682213.86,0
1987798661.12,0
1987915108.38,0
1988031555.64,0
1988148002.9,0
1988264450.16,0
1988380897.42,0
1988497344.68,0
1988613791.94,0
1988730239.2,0
1988846686.46,0
1988963133.72,0
1989079580.98,0
1989196028.24,0
1989312475.5,0
1989428922.76,0
1989545370.02,0
1989661817.28,0
1989778264.54,0
1989894711.8,0
1990011159.06,0
1990127606.32,0
1990244053.58,0
1990360500.84,0
1990476948.1,0
1990593395.36,0
1990709842.62,0
1990826289.88,0
1990942737.14,0
1991059184.4,0
1991175631.66,0
1991292078.92,0
1991408526.18,0
1991524973.44,0
1991641420.7,0
1991757867.96,0
1991874315.22,0
1991990762.48,0
1992107209.74,0
1992223657.0,0
1992303306.0,0
1992382956.0,0
1992462884.0,0
1992549878.0,0
1992626099.0,0
1992709260.0,0
1992785363.0,0
1992868490.0,0
1992944609.0,0
1993043075.0,0
1993138302.0,0
1993261185.0,0
1993388251.0,0
1993512641.0,0
1993638886.0,0
1993764726.0,0
1993883253.0,0
1993997738.0,0
1994125601.0,1
1994285600.0,0
1994403507.0,0
1994518393.0,0
1994640473.0,0
1994763569.0,0
1994881913.0,0
1995001336.0,1
1995124405.0,0
1995239818.0,0
1995361596.0,0
1995526213.0,0
1995645087.0,0
1995759310.0,0
1995877608.0,0
1996004176.0,0
1996130733.0,0
1996246071.0,0
1996363779.0,0
1996490989.0,0
1996617061.0,0
1996777407.0,0
1996892607.0,0
1997018636.0,0
1997144696.0,0
1997271408.0,0
1997390602.0,0
1997505099.0,0
1997631705.0,0
1997749959.0,0
1997864643.0,0
1998020634.0,0
1998142866.0,0
1998261930.0,0
1998376418.0,0
1998498606.0,0
1998621525.0,0
1998748109.0,0
1998862720.0,0
1998985523.0,0
1999108613.0,0
1999224027.58,0
1999339442.16,0
1999454856.74,0
1999570271.32,0
1999685685.9,0
1999801100.48,0
1999916515.06,0
2000031929.64,0
2000147344.22,0
2000262758.8,0
2000378173.38,0
2000493587.96,0
2000609002.54,0
2000724417.12,0
2000839831.7,0
2000955246.28,0
2001070660.86,0
2001186075.44,0
2001301490.02,0
2001416904.6,0
2001532319.18,0
2001647733.76,0
2001763148.34,0
2001878562.92,0
2001993977.5,0
2002109392.08,0
2002224806.66,0
2002340221.24,0
2002455635.82,0
2002571050.4,0
2002686464.98,0
2002801879.56,0
2002917294.14,0
2003032708.72,0
2003148123.3,0
2003263537.88,0
2003378952.46,0
2003494367.04,0
2003609781.62,0
2003725196.2,0
2003840610.78,0
2003956025.36,0
2004071439.94,0
2004186854.52,0
2004302269.1,0
2004417683.68,0
2004533098.26,0
2004648512.84,0
2004763927.42,0
2004879342.0,0
2004955597.0,0
2005038746.0,0
2005115047.0,0
2005198350.0,0
2005274769.0,0
2005354656.0,0
2005441584.0,0
2005517813.0,0
2005597913.0,1
2005691775.0,1
2005768184.0,0
2005893704.0,0
2006009244.0,0
2006127164.0,0
2006249352.0,0
2006371886.0,0
2006497284.0,0
2006623514.0,0
2006742276.0,0
2006893884.0,0
2007017100.0,0
2007143174.0,0
2007258492.0,0
2007377077.0,0
2007503758.0,0
2007622654.0,0
2007736899.0,0
2007859262.0,0
2007981461.0,0
2008136578.0,0
2008260026.0,0
2008375150.0,0
2008502150.0,0
2008617696.0,0
2008740360.0,0
2008856228.0,0
2008970730.0,0
2009097532.0,0
2009216685.0,0
2009369301.0,0
2009492077.0,0
2009607870.0,0
2009735860.0,0
2009851697.0,0
2009978149.0,0
2010097462.0,0
2010221301.0,0
2010340746.0,0
2010464775.0,0
2010624565.0,0
2010740357.0,0
2010867843.0,0
2010986183.0,0
2011110004.0,0
2011229799.0,0
2011349080.0,0
2011472448.0,0
2011597310.0,1
2011712871.0,1
2011829205.1,0
2011945539.2,0
2012061873.3,0
2012178207.4,0
2012294541.5,0
2012410875.6,0
2012527209.7,0
2012643543.8,0
2012759877.9,0
2012876212.0,0
2012992546.1,0
2013108880.2,0
2013225214.3,0
2013341548.4,0
2013457882.5,0
2013574216.6,0
2013690550.7,0
2013806884.8,0
2013923218.9,0
2014039553.0,0
2014155887.1,0
2014272221.2,0
2014388555.3,0
2014504889.4,0
2014621223.5,0
2014737557.6,0
2014853891.7,0
2014970225.8,0
2015086559.9,0
2015202894.0,0
2015319228.1,0
2015435562.2,0
2015551896.3,0
2015668230.4,0
2015784564.5,0
2015900898.6,0
2016017232.7,0
2016133566.8,0
2016249900.9,0
2016366235.0,0
2016482569.1,0
2016598903.2,0
2016715237.3,0
2016831571.4,0
2016947905.5,0
2017064239.6,0
2017180573.7,0
2017296907.8,0
2017413241.9,0
2017529576.0,0
2017609332.0,0
2017692601.0,0
2017779460.0,0
2017855824.0,0
2017935817.0,0
2018015476.0,0
2018095219.0,0
2018182089.0,0
2018258279.0,0
2018358461.0,0
2018434544.0,0
2018552824.0,1
2018667058.0,0
2018793337.0,0
2018911767.0,0
2019026762.0,0
2019148794.0,0
2019271971.0,0
2019390011.0,0
2019549638.0,0
2019668937.0,0
2019791761.0,1
2019918497.0,1
2020037756.0,0
2020159950.0,0
2020286636.0,0
2020404993.0,0
2020524752.0,0
2020647443.0,1
2020808094.0,1
2020927046.0,0
2021044842.0,0
2021167381.0,0
2021293381.0,0
2021409557.0,1
2021526233.0,1
2021631288.0,0
2021747839.0,0
2021855758.0,0
2022009372.0,0
2022133184.0,0
2022256932.0,0
2022383960.0,0
2022504417.0,0
2022630622.0,0
2022746246.0,0
2022870071.0,0
2022986756.0,1
2023113470.0,0
2023266521.0,0
2023390335.0,0
2023508332.0,0
2023629124.0,1
2023754393.0,1
2023877343.0,0
2023992613.0,0
2024119276.0,0
2024246304.0,0
2024361591.0,0
2024478115.36,0
2024594639.72,0
2024711164.08,0
2024827688.44,0
2024944212.8,0
2025060737.16,0
2025177261.52,0
2025293785.88,0
2025410310.24,0
2025526834.6,0
2025643358.96,0
2025759883.32,0
2025876407.68,0
2025992932.04,0
2026109456.4,0
2026225980.76,0
2026342505.12,0
2026459029.48,0
2026575553.84,0
2026692078.2,0
2026808602.56,0
2026925126.92,0
2027041651.28,0
2027158175.64,0
2027274700.0,0
2027391224.36,0
2027507748.72,0
2027624273.08,0
2027740797.44,0
2027857321.8,0
2027973846.16,0
2028090370.52,0
2028206894.88,0
2028323419.24,0
2028439943.6,0
2028556467.96,0
2028672992.32,0
2028789516.68,0
2028906041.04,0
2029022565.4,0
2029139089.76,0
2029255614.12,0
2029372138.48,0
2029488662.84,0
2029605187.2,0
2029721711.56,0
2029838235.92,0
2029954760.28,0
2030071284.64,0
2030187809.0,0
2030267555.0,0
2030343675.0,0
2030420297.0,0
2030503689.0,0
2030579987.0,0
2030663148.0,0
2030739306.0,0
2030822633.0,0
2030898751.0,0
2030991326.0,0
2031071011.0,0
2031182231.0,0
2031301386.0,0
2031415592.0,0
2031533767.0,0
2031653135.0,0
2031767319.0,0
2031889984.0,0
2032012825.0,0
2032172203.0,0
2032291103.0,0
2032405827.0,0
2032533223.0,0
2032651590.0,0
2032775456.0,0
2032894695.0,0
2033014407.0,0
2033130137.0,0
2033254084.0,0
2033410544.0,0
2033489004.0,0
2033573994.0,0
2033654372.0,0
2033741305.0,0
2033817720.0,0
2033897585.0,0
2033984471.0,0
2034060821.0,0
2034151873.0,0
2034312002.0,0
2034431559.0,0
2034547574.0,0
2034671194.0,0
2034787173.0,0
2034914770.0,0
2035033942.0,0
2035157700.0,0
2035273479.0,0
2035400965.0,0
2035561761.0,0
2035677610.0,0
2035797306.0,0
2035916442.0,0
2036039988.0,0
2036159375.0,0
2036281810.0,0
2036397382.0,0
2036525949.0,1
2036641847.0,1
2036758308.76,0
2036874770.52,0
2036991232.28,0
2037107694.04,0
2037224155.8,0
2037340617.56,0
2037457079.32,0
2037573541.08,0
2037690002.84,0
2037806464.6,0
2037922926.36,0
2038039388.12,0
2038155849.88,0
2038272311.64,0
2038388773.4,0
2038505235.16,0
2038621696.92,0
2038738158.68,0
2038854620.44,0
2038971082.2,0
2039087543.96,0
2039204005.72,0
2039320467.48,0
2039436929.24,0
2039553391.0,0
2039669852.76,0
2039786314.52,0
2039902776.28,0
2040019238.04,0
2040135699.8,0
2040252161.56,0
2040368623.32,0
2040485085.08,0
2040601546.84,0
2040718008.6,0
2040834470.36,0
2040950932.12,0
2041067393.88,0
2041183855.64,0
2041300317.4,0
2041416779.16,0
2041533240.92,0
2041649702.68,0
2041766164.44,0
2041882626.2,0
2041999087.96,0
2042115549.72,0
2042232011.48,0
2042348473.24,0
2042464935.0,0
2042548569.0,0
2042632234.0,0
2042708756.0,0
2042788782.0,0
2042875637.0,0
2042951979.0,0
2043032054.0,0
2043115590.0,0
2043202712.0,0
2043300886.0,0
2043377220.0,0
2043473424.0,0
2043597215.0,0
2043712947.0,0
2043832285.0,0
2043951885.0,0
2044067472.0,0
2044182352.0,0
2044301635.0,0
2044461111.0,0
2044581213.0,1
2044704279.0,0
2044820092.0,0
2044939559.0,0
2045054027.0,0
2045181497.0,0
2045297452.0,0
2045417302.0,0
2045541315.0,0
2045701794.0,1
2045816922.0,0
2045944066.0,0
2046059804.0,0
2046182329.0,0
2046305815.0,0
2046424827.0,0
2046548112.0,0
2046664061.0,0
2046782210.0,0
2046943222.0,0
2047059626.0,1
2047186249.0,0
2047301327.0,0
2047420300.0,0
2047536354.0,0
2047663761.0,0
2047779555.0,0
2047907289.0,0
2048023108.0,0
2048183800.0,0
2048303333.0,0
2048427903.0,1
2048543636.0,0
2048670937.0,0
2048786742.0,0
2048909016.0,0
2049032246.0,0
2049152287.0,0
2049267793.0,0
2049384392.22,0
2049500991.44,0
2049617590.66,0
2049734189.88,0
2049850789.1,0
2049967388.32,0
2050083987.54,0
2050200586.76,0
2050317185.98,0
2050433785.2,0
2050550384.42,0
2050666983.64,0
2050783582.86,0
2050900182.08,0
2051016781.3,0
2051133380.52,0
2051249979.74,0
2051366578.96,0
2051483178.18,0
2051599777.4,0
2051716376.62,0
2051832975.84,0
2051949575.06,0
2052066174.28,0
2052182773.5,0
2052299372.72,0
2052415971.94,0
2052532571.16,0
2052649170.38,0
2052765769.6,0
2052882368.82,0
2052998968.04,0
2053115567.26,0
2053232166.48,0
2053348765.7,0
2053465364.92,0
2053581964.14,0
2053698563.36,0
2053815162.58,0
2053931761.8,0
2054048361.02,0
2054164960.24,0
2054281559.46,0
2054398158.68,0
2054514757.9,0
2054631357.12,0
2054747956.34,0
2054864555.56,0
2054981154.78,0
2055097754.0,0
2055177744.0,0
2055254100.0,0
2055337785.0,0
2055414251.0,0
2055490701.0,0
2055567121.0,0
2055647167.0,0
2055730490.0,0
2055810328.0,0
2055908492.0,0
2055984828.0,0
2056087088.0,0
2056210748.0,0
2056326456.0,0
2056454251.0,0
2056572962.0,0
2056687709.0,0
2056813875.0,0
2056940629.0,0
2057100962.0,1
2057219021.0,0
2057334097.0,0
2057455784.0,0
2057584290.0,1
2057703496.0,1
2057822071.0,0
2057940317.0,0
2058059616.0,0
2058181509.0,0
2058341933.0,0
2058456787.0,0
2058574851.0,0
2058701648.0,0
2058820145.0,0
2058938612.0,0
2059057353.0,0
2059179533.0,0
2059298610.0,0
2059416534.0,0
2059568891.0,0
2059691960.0,0
2059810641.0,0
2059924982.0,0
2060051767.0,0
2060178583.0,0
2060294023.0,0
2060411976.0,0
2060538470.0,0
2060664545.0,0
2060824669.0,0
2060943120.0,0
2061061403.0,0
2061184242.0,0
2061300335.0,0
2061418319.0,0
2061545257.0,0
2061663847.0,0
2061778057.0,0
2061896735.0,0
2062012863.8,0
2062128992.6,0
2062245121.4,0
2062361250.2,0
2062477379.0,0
2062593507.8,0
2062709636.6,0
2062825765.4,0
2062941894.2,0
2063058023.0,0
2063174151.8,0
2063290280.6,0
2063406409.4,0
2063522538.2,0
2063638667.0,0
2063754795.8,0
2063870924.6,0
2063987053.4,0
2064103182.2,0
2064219311.0,0
2064335439.8,0
2064451568.6,0
2064567697.4,0
2064683826.2,0
2064799955.0,0
2064916083.8,0
2065032212.6,0
2065148341.4,0
2065264470.2,0
2065380599.0,0
2065496727.8,0
2065612856.6,0
2065728985.4,0
2065845114.2,0
2065961243.0,0
2066077371.8,0
2066193500.6,0
2066309629.4,0
2066425758.2,0
2066541887.0,0
2066658015.8,0
2066774144.6,0
2066890273.4,0
2067006402.2,0
2067122531.0,0
2067238659.8,0
2067354788.6,0
2067470917.4,0
2067587046.2,0
2067703175.0,0
2067786849.0,0
2067863039.0,0
2067946442.0,0
2068022661.0,0
2068102562.0,0
2068189301.0,0
2068265528.0,0
2068348637.0,0
2068424794.0,0
2068523095.0,0
2068599340.0,0
2068684649.0,0
2068799923.0,0
2068926531.0,1
2069045215.0,1
2069159985.0,0
2069286561.0,0
2069405752.0,0
2069524113.0,0
2069680544.0,0
2069807367.0,0
2069925606.0,0
2070040319.0,0
2070162667.0,0
2070285954.0,0
2070405819.0,0
2070528031.0,0
2070647658.0,0
2070762217.0,0
2070923875.0,1
2071039248.0,0
2071166554.0,0
2071281829.0,0
2071409663.0,0
2071524830.0,0
2071647408.0,0
2071771074.0,0
2071891025.0,0
2072014405.0,0
2072180376.0,0
2072300324.0,0
2072425084.0,1
2072541382.0,1
2072660727.0,0
2072780113.0,0
2072895935.0,0
2073020737.0,0
2073136120.0,0
2073255713.0,0
2073408607.0,0
2073532649.0,0
2073658383.0,1
2073776900.0,0
2073899871.0,0
2074026469.0,0
2074141699.0,0
2074269608.0,0
2074388244.0,0
2074507997.0,0
2074624559.12,0
2074741121.24,0
2074857683.36,0
2074974245.48,0
2075090807.6,0
2075207369.72,0
2075323931.84,0
2075440493.96,0
2075557056.08,0
2075673618.2,0
2075790180.32,0
2075906742.44,0
2076023304.56,0
2076139866.68,0
2076256428.8,0
2076372990.92,0
2076489553.04,0
2076606115.16,0
2076722677.28,0
2076839239.4,0
2076955801.52,0
2077072363.64,0
2077188925.76,0
2077305487.88,0
2077422050.0,0
2077538612.12,0
2077655174.24,0
2077771736.36,0
2077888298.48,0
2078004860.6,0
2078121422.72,0
2078237984.84,0
2078354546.96,0
2078471109.08,0
2078587671.2,0
2078704233.32,0
2078820795.44,0
2078937357.56,0
2079053919.68,0
2079170481.8,0
2079287043.92,0
2079403606.04,0
2079520168.16,0
2079636730.28,0
2079753292.4,0
2079869854.52,0
2079986416.64,0
2080102978.76,0
2080219540.88,0
2080336103.0,1
2080415902.0,0
2080499267.0,0
2080578877.0,0
2080658726.0,0
2080738356.0,0
2080818154.0,0
2080905015.0,0
2080981314.0,0
2081064643.0,0
2081162705.0,0
2081238825.0,0
2081340886.0,0
2081465065.0,0
2081591806.0,0
2081711435.0,0
2081830157.0,0
2081953404.0,0
2082069126.0,0
2082196335.0,0
2082349308.0,0
2082473016.0,0
2082588796.0,0
2082716550.0,0
2082832819.0,1
2082952358.0,1
2083067180.0,0
2083194414.0,0
2083309896.0,0
2083432330.0,0
2083589501.0,0
2083708779.0,0
2083832063.0,0
2083947998.0,0
2084075124.0,0
2084190337.0,0
2084318279.0,0
2084434063.0,0
2084557430.0,1
2084673307.0,1
2084837235.0,0
2084964458.0,0
2085084394.0,0
2085201039.0,0
2085324440.0,0
2085445024.0,0
2085568828.0,0
2085684109.0,0
2085803779.0,0
2085922675.0,0
2086079305.0,0
2086182213.0,0
2086306589.0,1
2086422130.0,0
2086549128.0,0
2086664445.0,0
2086787179.0,0
2086910546.0,0
2087030087.0,0
2087153413.0,0
2087269779.2,0
2087386145.4,0
2087502511.6,0
2087618877.8,0
2087735244.0,0
2087851610.2,0
2087967976.4,0
2088084342.6,0
2088200708.8,0
2088317075.0,0
2088433441.2,0
2088549807.4,0
2088666173.6,0
2088782539.8,0
2088898906.0,0
2089015272.2,0
2089131638.4,0
2089248004.6,0
2089364370.8,0
2089480737.0,0
2089597103.2,0
2089713469.4,0
2089829835.6,0
2089946201.8,0
2090062568.0,0
2090178934.2,0
2090295300.4,0
2090411666.6,0
2090528032.8,0
2090644399.0,0
2090760765.2,0
2090877131.4,0
2090993497.6,0
2091109863.8,0
2091226230.0,0
2091342596.2,0
2091458962.4,0
2091575328.6,0
2091691694.8,0
2091808061.0,0
2091924427.2,0
2092040793.4,0
2092157159.6,0
2092273525.8,0
2092389892.0,0
2092506258.2,0
2092622624.4,0
2092738990.6,0
2092855356.8,0
2092971723.0,0
2093058616.0,0
2093135057.0,0
2093218039.0,0
2093294644.0,0
2093377517.0,0
2093453790.0,0
2093536120.0,0
2093617822.0,0
2093696151.0,0
2093794331.0,0
2093870794.0,0
2093996633.0,0
2094116300.0,0
2094231081.0,0
2094358535.0,0
2094474072.0,0
2094601871.0,0
2094717623.0,0
2094845299.0,0
2094998260.0,0
2095121935.0,0
2095246402.0,0
2095366060.0,0
2095485346.0,0
2095608802.0,0
2095733133.0,0
2095849020.0,0
2095976271.0,0
2096095871.0,0
2096256681.0,0
2096380235.0,0
2096496183.0,1
2096615248.0,0
2096730957.0,0
2096846971.0,0
2096965218.0,0
2097092698.0,0
2097208446.0,0
2097328389.0,0
2097480201.0,0
2097603484.0,0
2097722662.0,0
2097842459.0,0
2097965102.0,0
2098080877.0,0
2098209098.0,0
2098328595.0,0
2098451987.0,0
2098567696.0,0
2098727809.0,0
2098846220.0,0
2098961052.0,0
2099083508.0,0
2099206569.0,0
2099324852.0,0
2099439477.0,0
2099565936.0,0
2099691861.0,0
2099818330.0,0
2099936049.510204,0
2100053769.0204082,0
2100171488.5306122,0
2100289208.0408163,0
2100406927.5510204,0
2100524647.0612245,0
2100642366.5714285,0
2100760086.0816326,0
2100877805.5918367,0
2100995525.1020408,0
2101113244.6122448,0
2101230964.122449,0
2101348683.632653,0
2101466403.142857,0
2101584122.6530612,0
2101701842.1632652,0
2101819561.6734693,0
2101937281.1836734,0
2102055000.6938775,0
2102172720.2040815,0
2102290439.7142856,0
2102408159.2244897,0
2102525878.7346938,0
2102643598.2448978,0
2102761317.7551022,0
2102879037.2653062,0
2102996756.7755103,0
2103114476.2857144,0
2103232195.7959185,0
2103349915.3061225,0
2103467634.8163266,0
2103585354.3265307,0
2103703073.8367348,0
2103820793.3469388,0
2103938512.857143,0
2104056232.367347,0
2104173951.877551,0
2104291671.3877552,0
2104409390.8979592,0
2104527110.4081633,0
2104644829.9183674,0
2104762549.4285715,0
2104880268.9387755,0
2104997988.4489796,0
2105115707.9591837,0
2105233427.4693878,0
2105351146.9795918,0
2105468866.489796,0
2105586586.0,0
2105666746.0,1
2105746979.0,1
2105823643.0,1
2105900160.0,0
2105976539.0,0
2106056395.0,0
2106143291.0,0
2106219787.0,0
2106299716.0,0
2106395011.0,0
2106471512.0,0
2106580189.0,0
2106699513.0,0
2106821970.0,0
2106937447.0,0
2107064780.0,0
2107180757.0,0
2107308670.0,0
2107424119.0,0
2107584888.0,0
2107704335.0,0
2107828096.0,0
2107943936.0,0
2108071843.0,0
2108187747.0,0
2108315152.0,0
2108430583.0,0
2108558518.0,0
2108673917.0,0
2108834830.0,0
2108954754.0,0
2109078245.0,0
2109193705.0,0
2109321585.0,0
2109437137.0,0
2109564920.0,0
2109680780.0,0
2109808606.0,0
2109924344.0,0
2110085373.0,0
2110200470.0,0
2110328341.0,0
2110444273.0,0
2110570937.0,0
2110700814.0,0
2110816689.0,0
2110940033.0,0
2111055734.0,0
2111178314.0,0
2111343284.0,0
2111458731.0,0
2111586398.0,0
2111701676.0,0
2111829469.0,0
2111945450.0,0
2112073195.0,0
2112189184.0,0
2112315526.0,0
2112434965.0,0
2112551244.9,0
2112667524.8,0
2112783804.7,0
2112900084.6,0
2113016364.5,0
2113132644.4,0
2113248924.3,0
2113365204.2,0
2113481484.1,0
2113597764.0,0
2113714043.9,0
2113830323.8,0
2113946603.7,0
2114062883.6,0
2114179163.5,0
2114295443.4,0
2114411723.3,0
2114528003.2,0
2114644283.1,0
2114760563.0,0
2114876842.9,0
2114993122.8,0
2115109402.7,0
2115225682.6,0
2115341962.5,0
2115458242.4,0
2115574522.3,0
2115690802.2,0
2115807082.1,0
2115923362.0,0
2116039641.9,0
2116155921.8,0
2116272201.7,0
2116388481.6,0
2116504761.5,0
2116621041.4,0
2116737321.3,0
2116853601.2,0
2116969881.1,0
2117086161.0,0
2117202440.9,0
2117318720.8,0
2117435000.7,0
2117551280.6,0
2117667560.5,0
2117783840.4,0
2117900120.3,0
2118016400.2,0
2118132680.1,0
2118248960.0,0
2118336038.0,0
2118423012.0,0
2118506810.0,0
2118583170.0,0
2118663172.0,0
2118750531.0,0
2118833525.0,0
2118910543.0,1
2118990604.0,1
2119092198.0,0
2119168539.0,0
2119294392.0,0
2119413677.0,0
2119537239.0,0
2119656791.0,0
2119780168.0,0
2119896324.0,0
2120019021.0,0
2120142686.0,0
2120295180.0,0
2120418955.0,0
2120534147.0,0
2120661997.0,0
2120777771.0,0
2120905132.0,0
2121023583.0,0
2121138033.0,0
2121264426.0,0
2121390690.0,0
2121551649.0,0
2121666244.0,0
2121784623.0,0
2121910846.0,0
2122027056.0,0
2122149157.0,0
2122271083.0,0
2122398189.0,1
2122517254.0,1
2122636626.0,0
2122800003.0,0
2122918481.0,0
2123033795.0,0
2123156641.0,1
2123404094.0,1
2123529837.0,0
2123656729.0,0
2123771944.0,0
2123894082.0,0
2124017049.0,0
2124176371.0,1
2124295111.0,0
2124409189.0,0
2124536188.0,0
2124662572.0,0
2124781293.0,0
2124900423.0,0
2125018270.0,0
2125141086.0,0
2125259620.0,0
2125375788.08,0
2125491956.16,0
2125608124.24,0
2125724292.32,0
2125840460.4,0
2125956628.48,0
2126072796.56,0
2126188964.64,0
2126305132.72,0
2126421300.8,0
2126537468.88,0
2126653636.96,0
2126769805.04,0
2126885973.12,0
2127002141.2,0
2127118309.28,0
2127234477.36,0
2127350645.44,0
2127466813.52,0
2127582981.6,0
2127699149.68,0
2127815317.76,0
2127931485.84,0
2128047653.92,0
2128163822.0,0
2128279990.08,0
2128396158.16,0
2128512326.24,0
2128628494.32,0
2128744662.4,0
2128860830.48,0
2128976998.56,0
2129093166.64,0
2129209334.72,0
2129325502.8,0
2129441670.88,0
2129557838.96,0
2129674007.04,0
2129790175.12,0
2129906343.2,0
2130022511.28,0
2130138679.36,0
2130254847.44,0
2130371015.52,0
2130487183.6,0
2130603351.68,0
2130719519.76,0
2130835687.84,0
2130951855.92,0
2131068024.0,0
2131147764.0,0
2131227853.0,0
2131314787.0,0
2131398530.0,0
2131474630.0,0
2131557918.0,0
2131634280.0,0
2131714191.0,0
2131801266.0,0
2131899266.0,0
2131982587.0,0
2132093399.0,0
2132213237.0,1
2132336907.0,1
2132463014.0,0
2132578567.0,0
2132706503.0,0
2132822289.0,0
2132950695.0,1
2133103606.0,0
2133227390.0,0
2133342710.0,0
2133462622.0,0
2133586514.0,0
2133702425.0,0
2133830436.0,0
2133946309.0,0
2134068469.0,0
2134191729.0,0
2134344770.0,0
2134468155.0,0
2134583975.0,0
2134711375.0,0
2134826838.0,0
2134954558.0,0
2135069983.0,0
2135197780.0,0
2135313382.0,0
2135441277.0,0
2135593952.0,0
2135710931.0,0
2135835001.0,0
2135950411.0,0
2136078541.0,0
2136197296.0,0
2136316624.0,0
2136439150.0,0
2136554893.0,0
2136682291.0,0
2136835348.0,0
2136958812.0,0
2137077968.0,0
2137193053.0,1
2137313096.0,1
2137431536.0,0
2137555453.0,0
2137670692.0,0
2137790713.0,0
2137909418.0,0
2138025957.38,0
2138142496.76,0
2138259036.14,0
2138375575.52,0
2138492114.9,0
2138608654.28,0
2138725193.66,0
2138841733.04,0
2138958272.42,0
2139074811.8,0
2139191351.18,0
2139307890.56,0
2139424429.94,0
2139540969.32,0
2139657508.7,0
2139774048.08,0
2139890587.46,0
2140007126.84,0
2140123666.22,0
2140240205.6,0
2140356744.98,0
2140473284.36,0
2140589823.74,0
2140706363.12,0
2140822902.5,0
2140939441.88,0
2141055981.26,0
2141172520.64,0
2141289060.02,0
2141405599.4,0
2141522138.78,0
2141638678.16,0
2141755217.54,0
2141871756.92,0
2141988296.3,0
2142104835.68,0
2142221375.06,0
2142337914.44,0
2142454453.82,0
2142570993.2,0
2142687532.58,0
2142804071.96,0
2142920611.34,0
2143037150.72,0
2143153690.1,0
2143270229.48,0
2143386768.86,0
2143503308.24,0
2143619847.62,0
2143736387.0,0
2143812524.0,0
2143888771.0,0
2143968680.0,0
2144055257.0,0
2144131772.0,0
2144214909.0,0
2144291069.0,0
2144371112.0,0
2144458182.0,0
2144551187.0,0
2144634366.0,0
2144743633.0,0
2144858332.0,0
2144985522.0,0
2145111599.0,0
2145226873.0,0
2145349583.0,0
2145472192.0,0
2145588244.0,0
2145739692.0,0
2145865941.0,0
2145985300.0,0
2146099374.0,0
2146222051.0,0
2146337437.0,0
2146451250.0,0
2146569891.0,0
2146697387.0,0
2146815154.0,0
2146967370.0,0
2147099309.0,0
2147199721.0,0
2147319384.0,0
2147438110.0,0
2147561427.0,0
2147676612.0,0
2147803521.0,0
2147919539.0,0
2148042224.0,0
2148207103.0,0
2148322859.0,0
2148449733.0,0
2148565304.0,0
2148689037.0,1
2148808710.0,1
2148931136.0,0
2149053587.0,0
2149179897.0,0
2149298466.0,0
2149450612.0,0
2149572805.0,0
2149699551.0,0
2149814996.0,0
2149932783.0,0
2150052352.0,0
2150170858.0,0
2150289852.0,1
2150412919.0,1
2150531687.0,0
2150648652.74,0
2150765618.48,0
2150882584.22,0
2150999549.96,0
2151116515.7,0
2151233481.44,0
2151350447.18,0
2151467412.92,0
2151584378.66,0
2151701344.4,0
2151818310.14,0
2151935275.88,0
2152052241.62,0
2152169207.36,0
2152286173.1,0
2152403138.84,0
2152520104.58,0
2152637070.32,0
